id,state,municipality,cost_category,cost_description,amount,date,department,contract_type
575,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1841054.41,2024-05-12,Secretaria de Obras,convênio
576,Mato Grosso,Cuiabá,saúde,Gasto com saúde em Cuiabá,360013.72,2024-11-28,Hospital Municipal,licitação
577,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,48078.08,2024-10-10,Guarda Municipal,convênio
578,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,464300.35,2025-11-09,Polícia Militar,convênio
579,Mato Grosso,Barra do Garças,administração,Gasto com administração em Barra do Garças,127592.43,2025-05-09,Prefeitura,contrato direto
580,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,465214.41,2025-12-15,Escola Municipal,convênio
581,Mato Grosso,Pontes e Lacerda,segurança,Gasto com segurança em Pontes e Lacerda,81792.07,2024-07-17,Polícia Militar,licitação
582,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,118185.35,2024-10-13,Polícia Militar,licitação
583,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1069792.06,2025-02-19,Secretaria de Obras,contrato direto
584,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,1850455.76,2024-12-08,Departamento de Viação,contrato direto
585,Mato Grosso,Alta Floresta,educação,Gasto com educação em Alta Floresta,13143.76,2025-06-12,Creche,licitação
586,Mato Grosso,Sorriso,segurança,Gasto com segurança em Sorriso,245761.64,2025-10-11,Polícia Militar,licitação
587,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,420993.7,2024-11-17,Polícia Militar,parceria
588,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,911873.57,2024-07-17,Secretaria de Obras,convênio
589,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,318265.2,2024-10-08,Secretaria de Educação,convênio
590,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,270142.82,2025-04-04,Polícia Militar,contrato direto
591,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,53523.42,2025-05-06,Secretaria de Educação,parceria
592,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,95095.05,2024-12-08,Prefeitura,licitação
593,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,722699.85,2025-05-01,Hospital Municipal,contrato direto
594,Mato Grosso,Pontes e Lacerda,saúde,Gasto com saúde em Pontes e Lacerda,416057.47,2025-10-02,UBS Central,licitação
595,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,282467.99,2025-07-01,Secretaria de Educação,licitação
596,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,350277.98,2024-03-06,Polícia Militar,parceria
597,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1381308.96,2025-04-30,Departamento de Viação,contrato direto
598,Mato Grosso,Várzea Grande,infraestrutura,Gasto com infraestrutura em Várzea Grande,215658.66,2025-06-04,Departamento de Viação,parceria
599,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,380308.04,2024-04-30,Creche,contrato direto
600,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,1006301.77,2024-10-29,Departamento de Viação,parceria
601,Mato Grosso,Várzea Grande,saúde,Gasto com saúde em Várzea Grande,273479.63,2025-07-15,UBS Central,convênio
602,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,364876.79,2025-05-22,Creche,contrato direto
603,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,300569.92,2024-10-20,Escola Municipal,licitação
604,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,386070.48,2025-11-13,Escola Municipal,licitação
605,Mato Grosso,Barra do Garças,administração,Gasto com administração em Barra do Garças,116044.29,2025-01-15,Secretaria de Administração,parceria
606,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,401522.05,2025-06-28,Escola Municipal,licitação
607,Mato Grosso,Lucas do Rio Verde,infraestrutura,Gasto com infraestrutura em Lucas do Rio Verde,638759.45,2025-02-13,Departamento de Viação,convênio
608,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,369759.54,2025-12-24,Secretaria de Educação,parceria
609,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,404689.17,2024-07-03,Escola Municipal,contrato direto
610,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,103585.55,2025-07-01,Secretaria de Administração,convênio
611,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,488524.43,2024-06-24,UBS Central,parceria
612,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1065237.5,2024-11-14,Departamento de Viação,convênio
613,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,51864.53,2025-12-28,Prefeitura,contrato direto
614,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,27080.36,2024-10-03,Secretaria de Administração,parceria
615,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,486962.7,2024-10-04,Polícia Militar,contrato direto
616,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,365888.56,2025-05-23,Secretaria de Educação,contrato direto
617,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,768817.24,2024-01-23,Secretaria de Obras,parceria
618,Mato Grosso,Alta Floresta,segurança,Gasto com segurança em Alta Floresta,368370.24,2025-02-14,Guarda Municipal,convênio
619,Mato Grosso,Lucas do Rio Verde,infraestrutura,Gasto com infraestrutura em Lucas do Rio Verde,522135.46,2024-08-19,Departamento de Viação,convênio
620,Mato Grosso,Diamantino,segurança,Gasto com segurança em Diamantino,426617.23,2025-09-02,Guarda Municipal,licitação
621,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,308965.08,2024-09-10,Guarda Municipal,contrato direto
622,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,386891.37,2024-06-24,Escola Municipal,parceria
623,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,178450.47,2025-09-02,Secretaria de Administração,contrato direto
624,Mato Grosso,Lucas do Rio Verde,saúde,Gasto com saúde em Lucas do Rio Verde,515356.46,2024-12-07,UBS Central,contrato direto
625,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,508380.02,2024-05-30,Guarda Municipal,licitação
626,Mato Grosso,Alta Floresta,educação,Gasto com educação em Alta Floresta,471024.75,2025-12-01,Escola Municipal,licitação
627,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,122028.45,2024-04-03,Secretaria de Administração,contrato direto
628,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,101171.03,2024-05-22,Prefeitura,licitação
629,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,587503.59,2024-08-25,Departamento de Viação,contrato direto
630,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,476029.7,2025-03-21,UBS Central,licitação
631,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1769576.64,2024-06-09,Departamento de Viação,contrato direto
632,Mato Grosso,Várzea Grande,saúde,Gasto com saúde em Várzea Grande,404420.91,2025-11-24,Hospital Municipal,convênio
633,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,86835.28,2025-01-20,Guarda Municipal,parceria
634,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,780353.57,2025-10-30,Departamento de Viação,contrato direto
635,Mato Grosso,Sorriso,saúde,Gasto com saúde em Sorriso,295853.49,2024-07-10,Secretaria de Saúde,contrato direto
636,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,353163.57,2024-07-27,Secretaria de Educação,contrato direto
637,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,451709.53,2025-04-28,Creche,parceria
638,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,131905.02,2025-12-10,Escola Municipal,convênio
639,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,93312.0,2024-05-10,Secretaria de Administração,licitação
640,Mato Grosso,Sinop,infraestrutura,Gasto com infraestrutura em Sinop,182318.38,2025-06-23,Departamento de Viação,convênio
641,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1529967.96,2024-07-29,Departamento de Viação,convênio
642,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,1267279.4,2025-11-26,Secretaria de Obras,convênio
643,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,146836.73,2024-12-22,UBS Central,contrato direto
644,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,254913.22,2025-10-24,Polícia Militar,parceria
645,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,331970.07,2025-07-08,Polícia Militar,licitação
646,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,153993.08,2025-11-05,Creche,convênio
647,Mato Grosso,Rondonópolis,educação,Gasto com educação em Rondonópolis,308717.68,2025-12-06,Escola Municipal,convênio
648,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,390717.92,2025-06-22,Guarda Municipal,convênio
649,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,178639.74,2024-09-13,Secretaria de Administração,convênio
650,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,890337.06,2025-02-23,Departamento de Viação,licitação
651,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,56500.66,2025-01-06,Prefeitura,licitação
652,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,68010.89,2024-12-22,Guarda Municipal,licitação
653,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,584801.09,2025-10-17,Guarda Municipal,convênio
654,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,1734227.07,2025-11-30,Departamento de Viação,licitação
655,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,293158.84,2025-12-11,Escola Municipal,convênio
656,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,436071.87,2025-06-10,Polícia Militar,convênio
657,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,165544.08,2024-10-26,UBS Central,convênio
658,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,374550.69,2025-08-29,Polícia Militar,licitação
659,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,93979.42,2024-09-03,Secretaria de Educação,licitação
660,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,471455.29,2025-09-12,Creche,licitação
661,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,73359.16,2024-08-30,Creche,contrato direto
662,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,471598.93,2025-01-12,Escola Municipal,licitação
663,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,498364.64,2024-01-14,Guarda Municipal,convênio
664,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,549610.04,2025-04-22,Polícia Militar,parceria
665,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,234105.39,2025-10-22,Creche,parceria
666,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,240235.03,2024-08-14,Secretaria de Obras,parceria
667,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,1721059.75,2024-02-14,Departamento de Viação,licitação
668,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,57049.86,2025-12-22,Secretaria de Educação,licitação
669,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,24274.65,2025-06-19,Polícia Militar,licitação
670,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,371952.32,2025-08-17,Creche,contrato direto
671,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,181767.85,2024-05-31,Prefeitura,licitação
672,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,1071017.34,2024-08-02,Secretaria de Obras,convênio
673,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,522945.45,2024-03-03,Secretaria de Obras,licitação
674,Mato Grosso,Alta Floresta,saúde,Gasto com saúde em Alta Floresta,271185.92,2024-02-15,Secretaria de Saúde,licitação
675,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,1082935.4,2024-01-19,Secretaria de Obras,convênio
676,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,166953.36,2024-08-04,Secretaria de Saúde,convênio
677,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,326560.57,2024-07-05,Guarda Municipal,convênio
678,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,625770.19,2025-04-22,Secretaria de Saúde,parceria
679,Mato Grosso,Sorriso,segurança,Gasto com segurança em Sorriso,420499.76,2025-01-25,Guarda Municipal,licitação
680,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,189650.21,2025-05-13,Secretaria de Saúde,licitação
681,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,271839.25,2025-07-29,Secretaria de Saúde,contrato direto
682,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,205384.18,2025-09-30,Secretaria de Educação,licitação
683,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,893390.33,2025-04-23,Departamento de Viação,convênio
684,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,373719.96,2024-03-31,Hospital Municipal,parceria
685,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,108963.89,2024-01-22,UBS Central,contrato direto
686,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1677917.24,2025-04-17,Secretaria de Obras,contrato direto
687,Mato Grosso,Sorriso,saúde,Gasto com saúde em Sorriso,206261.63,2025-11-14,Secretaria de Saúde,parceria
688,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,683572.15,2024-08-17,Secretaria de Saúde,parceria
689,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,576069.26,2025-03-10,Hospital Municipal,licitação
690,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,351316.51,2024-08-03,Escola Municipal,licitação
691,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,503106.09,2024-06-21,Polícia Militar,contrato direto
692,Mato Grosso,Barra do Garças,administração,Gasto com administração em Barra do Garças,52619.21,2025-02-10,Secretaria de Administração,convênio
693,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,207041.21,2025-08-27,Guarda Municipal,convênio
694,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,483973.92,2025-08-22,Escola Municipal,parceria
695,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,560558.76,2024-10-22,Guarda Municipal,parceria
696,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,517732.51,2025-05-16,UBS Central,licitação
697,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,854179.58,2024-08-29,Secretaria de Obras,parceria
698,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,4200.83,2025-04-30,Prefeitura,convênio
699,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,47285.85,2024-01-09,Prefeitura,parceria
700,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1148749.83,2025-07-14,Departamento de Viação,contrato direto
701,Mato Grosso,Lucas do Rio Verde,infraestrutura,Gasto com infraestrutura em Lucas do Rio Verde,1970079.3,2024-10-10,Secretaria de Obras,contrato direto
